,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
11282,49,127,49-127,Leaf,,,,,-0.0014272331,963.827026,
11283,49,128,49-128,Leaf,,,,,0.0322439335,131.491486,
11284,49,129,49-129,Leaf,,,,,-0.00286063482,1661.74084,
11285,49,130,49-130,Leaf,,,,,-0.0999578014,5.04755116,
11286,49,131,49-131,Leaf,,,,,0.0278364476,39.8307495,
11287,49,132,49-132,Leaf,,,,,-0.0221510958,521.366638,
11288,49,133,49-133,Leaf,,,,,-0.0841782838,6.55362988,
11289,49,134,49-134,Leaf,,,,,0.0196450762,3.06599879,
11290,49,135,49-135,Leaf,,,,,0.181572899,3.41092205,
11291,49,136,49-136,Leaf,,,,,0.0104458304,12.5861444,
11292,49,137,49-137,Leaf,,,,,-0.0900447294,49.5014496,
11293,49,138,49-138,Leaf,,,,,-0.0242163166,4.06925201,
11294,49,139,49-139,Leaf,,,,,0.108759545,7.52401686,
11295,49,140,49-140,Leaf,,,,,-0.0493599959,5.26815271,
11296,49,141,49-141,Leaf,,,,,-0.0949118137,4.15758085,
11297,49,142,49-142,Leaf,,,,,-0.0248097852,3.02149653,
11298,49,143,49-143,Leaf,,,,,-0.0752938315,156.173462,
11299,49,144,49-144,Leaf,,,,,0.0303230789,5.0548315,
11300,49,145,49-145,Leaf,,,,,-0.0414892025,100.325081,
11301,49,146,49-146,Leaf,,,,,0.0759027749,4.08564615,
11302,49,147,49-147,Leaf,,,,,-0.0243873578,162.817215,
11303,49,148,49-148,Leaf,,,,,0.0799240917,3.36877751,
11304,49,149,49-149,Leaf,,,,,-0.0487884991,421.473724,
11305,49,150,49-150,Leaf,,,,,-0.0145159727,44.944355,
11306,49,151,49-151,Leaf,,,,,0.0407902859,15.147295,
11307,49,152,49-152,Leaf,,,,,-0.0223567188,69.9703445,
11308,49,153,49-153,Leaf,,,,,-0.0588384159,39.9339104,
11309,49,154,49-154,Leaf,,,,,0.0273409989,4.40004921,
11310,49,155,49-155,Leaf,,,,,0.0622561872,19.4776344,
11311,49,156,49-156,Leaf,,,,,-0.0138027547,1010.90637,
11312,49,157,49-157,Leaf,,,,,0.090434812,15.867115,
11313,49,158,49-158,Leaf,,,,,0.00532171456,20.0006371,
11314,49,159,49-159,Leaf,,,,,-0.00668379618,98.5408783,
11315,49,160,49-160,Leaf,,,,,-0.0738417879,11.4736948,
11316,49,161,49-161,Leaf,,,,,0.0345704406,140.658752,
11317,49,162,49-162,Leaf,,,,,-0.00113158801,106.41227,
11318,49,163,49-163,Leaf,,,,,-0.0165329576,75.0875015,
11319,49,164,49-164,Leaf,,,,,-0.0430967398,364.160492,
11320,49,165,49-165,Leaf,,,,,-0.072429955,5.42853785,
11321,49,166,49-166,Leaf,,,,,0.0869528428,12.9065838,
11322,49,167,49-167,Leaf,,,,,0.0191363804,18.3669891,
11323,49,168,49-168,Leaf,,,,,-0.057456851,27.2661686,
11324,49,169,49-169,Leaf,,,,,0.0719374567,28.156971,
11325,49,170,49-170,Leaf,,,,,-0.00357574597,40.03265,
11326,49,171,49-171,Leaf,,,,,0.0122670606,12.2199755,
11327,49,172,49-172,Leaf,,,,,0.216619298,4.02950287,
11328,49,173,49-173,Leaf,,,,,-0.0765554756,7.07883215,
11329,49,174,49-174,Leaf,,,,,0.0399148613,8.19835854,
11330,49,175,49-175,Leaf,,,,,-0.069831565,57.1405334,
11331,49,176,49-176,Leaf,,,,,-0.01973035,7.60744095,
11332,49,177,49-177,Leaf,,,,,0.0547191501,9.25590134,
11333,49,178,49-178,Leaf,,,,,-0.0334833153,19.6379871,
11334,49,179,49-179,Leaf,,,,,0.0328380428,3.49755383,
11335,49,180,49-180,Leaf,,,,,-0.0742041767,898.818542,
11336,49,181,49-181,Leaf,,,,,-0.0522076376,5.20907068,
11337,49,182,49-182,Leaf,,,,,0.156903684,3.26441622,
11338,49,183,49-183,Leaf,,,,,-0.0587397926,729.498657,
11339,49,184,49-184,Leaf,,,,,0.00575243356,10.2137251,
11340,49,185,49-185,Leaf,,,,,-0.0512516685,94.4281082,
11341,49,186,49-186,Leaf,,,,,-0.0849811509,134.415848,
11342,49,187,49-187,Leaf,,,,,-0.0861282125,2528.35327,
11343,49,188,49-188,Leaf,,,,,-0.0135702966,8.10284615,
11344,49,189,49-189,Leaf,,,,,-0.0890349597,25.0475674,
11345,49,190,49-190,Leaf,,,,,-0.0322942883,4.86586666,
11346,49,191,49-191,Leaf,,,,,-0.0527275503,19.8506355,
11347,49,192,49-192,Leaf,,,,,0.198834151,3.00609565,
11348,49,193,49-193,Leaf,,,,,0.0820514858,5.55803347,
11349,49,194,49-194,Leaf,,,,,-0.0422230735,21.1411057,
11350,49,195,49-195,Leaf,,,,,-0.0793413743,40.8243752,
11351,49,196,49-196,Leaf,,,,,0.0480891541,5.03996515,
11352,49,197,49-197,Leaf,,,,,-0.0918293074,18.4687881,
11353,49,198,49-198,Leaf,,,,,-0.0439628623,5.62733316,
11354,49,199,49-199,Leaf,,,,,0.123267613,3.80832672,
11355,49,200,49-200,Leaf,,,,,-0.0112290187,3.13149428,
11356,49,201,49-201,Leaf,,,,,-0.0555149391,6.66131496,
11357,49,202,49-202,Leaf,,,,,-0.00368999317,12.5979958,
11358,49,203,49-203,Leaf,,,,,0.130092949,8.8522644,
11359,49,204,49-204,Leaf,,,,,-0.0241686553,8.73105431,
11360,49,205,49-205,Leaf,,,,,-0.00782401022,120.872887,
11361,49,206,49-206,Leaf,,,,,0.0795079172,6.22798061,
11362,49,207,49-207,Leaf,,,,,0.0832982212,4.300776,
11363,49,208,49-208,Leaf,,,,,-0.0503356755,3.15301156,
11364,49,209,49-209,Leaf,,,,,-0.0710418671,18.8305111,
11365,49,210,49-210,Leaf,,,,,-0.0140221911,4.68693113,
11366,49,211,49-211,Leaf,,,,,0.11001052,9.92565632,
11367,49,212,49-212,Leaf,,,,,0.0156106977,8.4073658,
11368,49,213,49-213,Leaf,,,,,0.0027144819,21.7763481,
11369,49,214,49-214,Leaf,,,,,-0.0552261434,7.77481365,
11370,49,215,49-215,Leaf,,,,,-0.0684405789,219.893402,
11371,49,216,49-216,Leaf,,,,,-0.0338185765,30.4021969,
11372,49,217,49-217,Leaf,,,,,-0.0156276673,11.511219,
11373,49,218,49-218,Leaf,,,,,0.0893982947,7.08281326,
11374,49,219,49-219,Leaf,,,,,-0.0704185665,24.6948853,
11375,49,220,49-220,Leaf,,,,,0.0568909235,4.58723545,
11376,50,0,50-0,last_nonNull_CVSC100,746.5,50-1,50-2,50-2,1310.71008,16204.541,
11377,50,1,50-1,last_nonNull_CVSC100,674.5,50-3,50-4,50-4,77.504776,11286.7139,
11378,50,2,50-2,3MoInterestAvg,0.0416666642,50-5,50-6,50-5,120.406738,4917.82715,
11379,50,3,50-3,InterestBalance,20.1749992,50-7,50-8,50-8,13.9374199,7761.91748,
11380,50,4,50-4,12MoInterestAvg,7.35708332,50-9,50-10,50-9,45.3584518,3524.7959,
11381,50,5,50-5,last_nonNull_CVSC100,799.5,50-11,50-12,50-11,42.4663086,4160.23633,
11382,50,6,50-6,max_dpd_last6Mo,13.5,50-13,50-14,50-14,18.9167328,757.591003,
11383,50,7,50-7,GO21_backfill,8.5,50-15,50-16,50-16,14.4340782,5176.30713,
11384,50,8,50-8,last3MonthUtilization,0.786000669,50-17,50-18,50-18,20.9929485,2585.61035,
11385,50,9,50-9,AT07_backfill,0.5,50-19,50-20,50-20,23.7859192,1953.22144,
11386,50,10,50-10,avg_dpd_last9Mo,5.5,50-21,50-22,50-22,15.3814011,1571.57446,
11387,50,11,50-11,last3MonthUtilization,-0.000363541651,50-23,50-24,50-23,9.63897705,1582.6947,
11388,50,12,50-12,avg_dpd_last9Mo,20.5,50-25,50-26,50-26,11.9147949,2577.5415,
11389,50,13,50-13,AM04_backfill,0.5,50-27,50-28,50-28,15.8657761,515.138672,
11390,50,14,50-14,GO21_backfill,0.5,50-29,50-30,50-30,5.07412958,242.452362,
11391,50,15,50-15,AM04_backfill,0.5,50-31,50-32,50-32,13.4399023,4623.16602,
11392,50,16,50-16,12MoInterestAvg,18.4233322,50-33,50-34,50-33,8.88550472,553.141113,
11393,50,17,50-17,3MoInterestAvg,79.4266663,50-35,50-36,50-36,20.6294785,522.952209,
11394,50,18,50-18,AT07_backfill,8.5,50-37,50-38,50-38,10.7096262,2062.65796,
11395,50,19,50-19,3MoInterestAvg,0.075000003,50-39,50-40,50-39,5.402565,575.269226,
11396,50,20,50-20,12MoInterestAvg,4.9036665,50-41,50-42,50-42,11.4572601,1377.95227,
11397,50,21,50-21,AT07_backfill,2.5,50-43,50-44,50-44,18.0493259,839.616699,
11398,50,22,50-22,last3MonthUtilization,1.02012491,50-45,50-46,50-46,7.64344406,731.957764,
11399,50,23,50-23,12MoInterestAvg,0.585833311,50-47,50-48,50-47,7.22097778,576.747253,
11400,50,24,50-24,avg_dpd_last3Mo,0.5,50-49,50-50,50-50,9.25900269,1005.94745,
11401,50,25,50-25,AT07_backfill,3.5,50-51,50-52,50-52,5.26184082,2526.06519,
11402,50,26,50-26,AM04_backfill,0.5,50-53,50-54,50-54,7.81119347,51.4762688,
11403,50,27,50-27,AT07_backfill,2.5,50-55,50-56,50-56,7.89638233,249.486618,
11404,50,28,50-28,InterestBalance,86.8499985,50-57,50-58,50-58,12.2857285,265.652039,
11405,50,29,50-29,12MoInterestAvg,1.47874999,50-59,50-60,50-60,5.26358032,107.320595,
11406,50,30,50-30,last_nonNull_CVSC100,780.5,50-61,50-62,50-61,8.21543789,135.13176,
11407,50,31,50-31,avg_dpd_last9Mo,52.5,50-63,50-64,50-64,9.37576771,3931.31201,
11408,50,32,50-32,3MoInterestAvg,19.9883347,50-65,50-66,50-66,7.82651711,691.854126,
11409,50,33,50-33,GO21_backfill,28.5,50-67,50-68,50-68,9.00662708,542.692688,
11410,50,34,50-34,3MoInterestAvg,22.6866665,50-69,50-70,50-70,2.9121232,10.4484291,
11411,50,35,50-35,AM04_backfill,0.5,50-71,50-72,50-72,9.87808418,501.068756,
11412,50,36,50-36,last3MonthUtilization,0.678555012,50-73,50-74,50-74,16.6044292,21.8834267,
11413,50,37,50-37,utilization,1.22574997,50-75,50-76,50-76,11.0174417,2047.31677,
11414,50,38,50-38,utilization,0.90170002,50-77,50-78,50-78,2.25318432,15.3413219,
11415,50,39,50-39,avg_dpd_last3Mo,1.5,50-79,50-80,50-80,2.08769989,360.490631,
11416,50,40,50-40,3MoInterestAvg,0.358333349,50-81,50-82,50-82,11.0244274,214.778625,
11417,50,41,50-41,12MoInterestAvg,4.68324995,50-83,50-84,50-84,6.94874859,693.733276,
11418,50,42,50-42,avg_dpd_last9Mo,10.5,50-85,50-86,50-86,7.30854797,684.218994,
11419,50,43,50-43,AM04_backfill,0.5,50-87,50-88,50-88,12.0358467,654.149353,
11420,50,44,50-44,last3MonthUtilization,0.0618326366,50-89,50-90,50-90,11.0337715,185.467377,
11421,50,45,50-45,avg_dpd_last9Mo,89.5,50-91,50-92,50-92,7.37163973,663.564026,
11422,50,46,50-46,3MoInterestAvg,17.9949989,50-93,50-94,50-94,4.56433392,68.3937378,
11423,50,47,50-47,last_nonNull_CVSC100,748.5,50-95,50-96,50-96,4.39344788,572.357849,
11424,50,48,50-48,Leaf,,,,,0.0661152005,4.38937664,
11425,50,49,50-49,utilization,0.326649994,50-97,50-98,50-98,4.5625,947.849609,
11426,50,50,50-50,utilization,0.00105000008,50-99,50-100,50-100,7.01423216,58.0978127,
11427,50,51,50-51,avg_dpd_last3Mo,3.5,50-101,50-102,50-102,2.8001709,2487.35596,
11428,50,52,50-52,GO21_backfill,5.5,50-103,50-104,50-104,5.46645069,38.7092323,
11429,50,53,50-53,avg_dpd_last9Mo,25.5,50-105,50-106,50-106,6.14848661,19.7214203,
11430,50,54,50-54,last3MonthUtilization,-0.00119970832,50-107,50-108,50-108,2.96779633,31.7548485,
11431,50,55,50-55,utilization,0.64775002,50-109,50-110,50-110,8.8946476,220.620453,
11432,50,56,50-56,last_nonNull_CVSC100,752.5,50-111,50-112,50-112,5.23286533,28.8661633,
11433,50,57,50-57,AT07_backfill,4.5,50-113,50-114,50-114,6.92608643,248.052475,
11434,50,58,50-58,12MoInterestAvg,46.4700012,50-115,50-116,50-116,12.896409,17.5995541,
11435,50,59,50-59,InterestBalance,0.824999988,50-117,50-118,50-118,6.85984945,52.9508934,
11436,50,60,50-60,max_dpd_last6Mo,45.5,50-119,50-120,50-120,4.41121578,54.3697014,
11437,50,61,50-61,avg_dpd_last3Mo,14.5,50-121,50-122,50-122,11.0172501,56.5095596,
11438,50,62,50-62,last_nonNull_CVSC100,873.5,50-123,50-124,50-124,4.166852,78.6222,
11439,50,63,50-63,InterestBalance,18.2350006,50-125,50-126,50-126,9.55381584,3284.98193,
11440,50,64,50-64,max_dpd_last6Mo,0.5,50-127,50-128,50-128,12.1703901,646.330139,
11441,50,65,50-65,12MoInterestAvg,19.0558338,50-129,50-130,50-130,9.27747917,594.433411,
11442,50,66,50-66,avg_dpd_last9Mo,10.5,50-131,50-132,50-132,4.41828728,97.4206619,
11443,50,67,50-67,12MoInterestAvg,14.2711105,50-133,50-134,50-133,7.40452814,530.700256,
11444,50,68,50-68,3MoInterestAvg,10.5666666,50-135,50-136,50-135,11.8673487,11.9924335,
11445,50,69,50-69,last_nonNull_CVSC100,609.0,50-137,50-138,50-138,0.997929573,7.2636385,
11446,50,70,50-70,Leaf,,,,,0.00425559469,3.18479085,
11447,50,71,50-71,12MoInterestAvg,37.2583313,50-139,50-140,50-140,10.2714767,399.159058,
11448,50,72,50-72,last3MonthUtilization,0.331508994,50-141,50-142,50-142,7.41289663,101.909714,
11449,50,73,50-73,utilization,0.641000032,50-143,50-144,50-144,8.17671967,8.38741398,
11450,50,74,50-74,utilization,0.69780004,50-145,50-146,50-146,6.78492594,13.4960136,
11451,50,75,50-75,InterestBalance,108.815002,50-147,50-148,50-148,8.83721924,2003.30457,
11452,50,76,50-76,InterestBalance,21.4549999,50-149,50-150,50-150,6.90578556,44.0121384,
11453,50,77,50-77,Leaf,,,,,0.0086114388,3.56891036,
11454,50,78,50-78,InterestBalance,39.5400009,50-151,50-152,50-152,3.13727379,11.7724113,
11455,50,79,50-79,max_dpd_last6Mo,66.5,50-153,50-154,50-154,3.96694946,335.772278,
11456,50,80,50-80,avg_dpd_last9Mo,9.5,50-155,50-156,50-156,4.76422119,24.7183418,
11457,50,81,50-81,last_nonNull_CVSC100,698.5,50-157,50-158,50-158,6.79704857,13.5036716,
11458,50,82,50-82,avg_dpd_last9Mo,1.5,50-159,50-160,50-160,8.44079781,201.274948,
11459,50,83,50-83,InterestBalance,0.0149999997,50-161,50-162,50-162,5.45666981,677.475098,
11460,50,84,50-84,InterestBalance,9.35000038,50-163,50-164,50-164,7.95495605,16.2581711,
11461,50,85,50-85,last_nonNull_CVSC100,712.5,50-165,50-166,50-166,7.66378784,550.244568,
11462,50,86,50-86,max_dpd_last6Mo,6.5,50-167,50-168,50-168,6.01297855,133.974396,
11463,50,87,50-87,InterestBalance,62.2849998,50-169,50-170,50-170,9.89943981,503.302185,
11464,50,88,50-88,last_nonNull_CVSC100,699.5,50-171,50-172,50-172,5.26977539,150.847168,
11465,50,89,50-89,Leaf,,,,,0.168410361,3.42636395,
11466,50,90,50-90,InterestBalance,98.8249969,50-173,50-174,50-174,6.56443024,182.041016,
11467,50,91,50-91,utilization,0.844249964,50-175,50-176,50-176,6.61731529,649.527161,
11468,50,92,50-92,InterestBalance,40.9550018,50-177,50-178,50-178,8.10308743,14.0368404,
11469,50,93,50-93,3MoInterestAvg,11.7650003,50-179,50-180,50-180,11.0227327,17.4809265,
11470,50,94,50-94,InterestBalance,50.4800034,50-181,50-182,50-182,5.61330986,50.9128113,
11471,50,95,50-95,Leaf,,,,,0.0463323407,3.76811814,
11472,50,96,50-96,last3MonthUtilization,-0.000443875004,50-183,50-184,50-183,3.49104309,568.589722,
11473,50,97,50-97,GO21_backfill,7.5,50-185,50-186,50-186,2.59487915,917.510193,
11474,50,98,50-98,last3MonthUtilization,0.375654995,50-187,50-188,50-188,5.04758358,30.3394146,
11475,50,99,50-99,last3MonthUtilization,0.0494689196,50-189,50-190,50-190,2.5832119,34.8586807,
11476,50,100,50-100,last3MonthUtilization,0.0206652097,50-191,50-192,50-192,8.70121384,23.2391338,
11477,50,101,50-101,last_nonNull_CVSC100,842.5,50-193,50-194,50-194,2.49084473,2461.63867,
11478,50,102,50-102,utilization,0.000349999988,50-195,50-196,50-196,8.88007927,25.7172527,
11479,50,103,50-103,12MoInterestAvg,4.25666666,50-197,50-198,50-198,4.10988235,33.5419235,
11480,50,104,50-104,Leaf,,,,,0.0441669784,5.16731024,
11481,50,105,50-105,last3MonthUtilization,6.24999984e-07,50-199,50-200,50-200,4.58338594,7.17771721,
11482,50,106,50-106,GO21_backfill,0.5,50-201,50-202,50-202,5.46918774,12.543704,
11483,50,107,50-107,Leaf,,,,,0.0236973781,3.01338983,
11484,50,108,50-108,max_dpd_last6Mo,35.5,50-203,50-204,50-204,0.826135635,28.7414589,
11485,50,109,50-109,avg_dpd_last9Mo,4.5,50-205,50-206,50-206,6.44351959,182.84552,
11486,50,110,50-110,last3MonthUtilization,0.716073334,50-207,50-208,50-208,7.60321999,37.7749329,
11487,50,111,50-111,Leaf,,,,,-0.0598956235,5.06998158,
11488,50,112,50-112,utilization,0.00439999998,50-209,50-210,50-210,6.501647,23.7961807,
11489,50,113,50-113,3MoInterestAvg,0.595833361,50-211,50-212,50-212,4.12250519,242.855865,
11490,50,114,50-114,Leaf,,,,,0.0428654701,5.19660616,
11491,50,115,50-115,Leaf,,,,,0.13008,5.86910152,
11492,50,116,50-116,utilization,0.951599956,50-213,50-214,50-214,2.79587841,11.7304516,
11493,50,117,50-117,last3MonthUtilization,0.00843368098,50-215,50-216,50-216,6.10286808,31.5444508,
11494,50,118,50-118,12MoInterestAvg,0.41464287,50-217,50-218,50-218,4.09667873,21.4064426,
11495,50,119,50-119,InterestBalance,1.32500005,50-219,50-220,50-220,1.88310051,49.2993164,
11496,50,120,50-120,Leaf,,,,,0.0372239426,5.07038403,
11497,50,121,50-121,InterestBalance,2.0250001,50-221,50-222,50-222,4.5398941,12.8297243,
11498,50,122,50-122,GO21_backfill,2.5,50-223,50-224,50-224,4.44053745,43.6798363,
11499,50,123,50-123,last_nonNull_CVSC100,843.5,50-225,50-226,50-226,6.1206727,72.7065201,
11500,50,124,50-124,Leaf,,,,,-0.0904976651,5.9156785,
11501,50,125,50-125,Leaf,,,,,-0.0041906531,3130.76978,
11502,50,126,50-126,Leaf,,,,,-0.0296118204,154.212097,
11503,50,127,50-127,Leaf,,,,,0.123101704,8.02571678,
11504,50,128,50-128,Leaf,,,,,0.00613470515,638.304443,
11505,50,129,50-129,Leaf,,,,,-0.0157594867,583.241394,
11506,50,130,50-130,Leaf,,,,,0.0724708661,11.192028,
11507,50,131,50-131,Leaf,,,,,-0.0310903732,72.0381241,
11508,50,132,50-132,Leaf,,,,,-0.0798828751,25.3825359,
11509,50,133,50-133,Leaf,,,,,0.0074382755,479.017944,
11510,50,134,50-134,Leaf,,,,,0.0469664596,51.6823425,
11511,50,135,50-135,Leaf,,,,,-0.0452873372,3.69462824,
11512,50,136,50-136,Leaf,,,,,0.156627417,8.29780483,
11513,50,137,50-137,Leaf,,,,,-0.136599556,4.21422005,
11514,50,138,50-138,Leaf,,,,,-0.0424744524,3.04941845,
11515,50,139,50-139,Leaf,,,,,0.0324396938,343.587311,
11516,50,140,50-140,Leaf,,,,,-0.0136863431,55.5717392,
11517,50,141,50-141,Leaf,,,,,0.0683332086,10.1574621,
11518,50,142,50-142,Leaf,,,,,-0.0179848652,91.7522583,
11519,50,143,50-143,Leaf,,,,,0.0752711222,3.6237433,
11520,50,144,50-144,Leaf,,,,,0.296043247,4.76367092,
11521,50,145,50-145,Leaf,,,,,-0.071097739,3.18795347,
11522,50,146,50-146,Leaf,,,,,0.0796705708,10.3080597,
11523,50,147,50-147,Leaf,,,,,-0.00261132675,1887.10938,
11524,50,148,50-148,Leaf,,,,,0.0256883651,116.195221,
11525,50,149,50-149,Leaf,,,,,-0.0625702366,4.1830368,
11526,50,150,50-150,Leaf,,,,,0.0620385185,39.8291016,
11527,50,151,50-151,Leaf,,,,,0.023729885,4.19145012,
11528,50,152,50-152,Leaf,,,,,0.136109233,7.5809617,
11529,50,153,50-153,Leaf,,,,,-0.0564987622,332.718384,
11530,50,154,50-154,Leaf,,,,,0.0467924215,3.05388618,
11531,50,155,50-155,Leaf,,,,,0.0286601335,9.76929092,
11532,50,156,50-156,Leaf,,,,,-0.0579234473,14.9490509,
11533,50,157,50-157,Leaf,,,,,0.144317076,4.13336039,
11534,50,158,50-158,Leaf,,,,,0.00104446046,9.37031174,
11535,50,159,50-159,Leaf,,,,,-0.00961867999,66.7947235,
11536,50,160,50-160,Leaf,,,,,-0.0532232225,134.480225,
11537,50,161,50-161,Leaf,,,,,-0.0215876959,396.955231,
11538,50,162,50-162,Leaf,,,,,-0.00336289569,280.519867,
11539,50,163,50-163,Leaf,,,,,0.101129152,10.1297932,
11540,50,164,50-164,Leaf,,,,,-0.0361906067,6.12837839,
11541,50,165,50-165,Leaf,,,,,-0.0236403141,269.326874,
11542,50,166,50-166,Leaf,,,,,-0.0474023633,280.917725,
11543,50,167,50-167,Leaf,,,,,0.0337902829,24.862299,
11544,50,168,50-168,Leaf,,,,,-0.0198337846,109.112091,
11545,50,169,50-169,Leaf,,,,,-0.0228216965,393.891754,
11546,50,170,50-170,Leaf,,,,,0.011090681,109.410408,
11547,50,171,50-171,Leaf,,,,,-0.024040075,59.9748955,
11548,50,172,50-172,Leaf,,,,,-0.0627613142,90.8722763,
11549,50,173,50-173,Leaf,,,,,0.0139285121,168.878189,
11550,50,174,50-174,Leaf,,,,,-0.0569722056,13.1628294,
11551,50,175,50-175,Leaf,,,,,-0.00378778647,322.426208,
11552,50,176,50-176,Leaf,,,,,0.0163749252,327.100952,
11553,50,177,50-177,Leaf,,,,,0.0293704364,10.9412508,
11554,50,178,50-178,Leaf,,,,,0.197906643,3.0955894,
11555,50,179,50-179,Leaf,,,,,-0.0982082412,4.92886877,
11556,50,180,50-180,Leaf,,,,,0.0654617026,12.5520582,
11557,50,181,50-181,Leaf,,,,,-0.074874267,24.8429031,
11558,50,182,50-182,Leaf,,,,,-0.0087264739,26.06991,
11559,50,183,50-183,Leaf,,,,,-0.0537032187,564.257141,
11560,50,184,50-184,Leaf,,,,,0.0307911169,4.3325882,
11561,50,185,50-185,Leaf,,,,,-0.0718226433,912.705017,
11562,50,186,50-186,Leaf,,,,,0.00153986108,4.80520391,
11563,50,187,50-187,Leaf,,,,,0.0100584775,15.2305384,
11564,50,188,50-188,Leaf,,,,,-0.0696633756,15.1088762,
11565,50,189,50-189,Leaf,,,,,-0.0659934506,30.638525,
11566,50,190,50-190,Leaf,,,,,0.0143145164,4.22015381,
11567,50,191,50-191,Leaf,,,,,0.0851631463,9.12332726,
11568,50,192,50-192,Leaf,,,,,-0.0347624086,14.1158066,
11569,50,193,50-193,Leaf,,,,,-0.0809686482,1217.62207,
11570,50,194,50-194,Leaf,,,,,-0.0881851539,1244.01672,
11571,50,195,50-195,Leaf,,,,,-0.0847814307,18.1557693,
11572,50,196,50-196,Leaf,,,,,0.0392605513,7.56148386,
11573,50,197,50-197,Leaf,,,,,-0.00237917388,9.20056248,
11574,50,198,50-198,Leaf,,,,,-0.080674462,24.3413582,
11575,50,199,50-199,Leaf,,,,,0.143876791,3.90858746,
11576,50,200,50-200,Leaf,,,,,-0.00693793083,3.26912975,
11577,50,201,50-201,Leaf,,,,,0.0478283726,5.04081535,
11578,50,202,50-202,Leaf,,,,,-0.0773986503,7.50288868,
11579,50,203,50-203,Leaf,,,,,-0.0810448751,24.4608707,
11580,50,204,50-204,Leaf,,,,,-0.0253969617,4.2805872,
11581,50,205,50-205,Leaf,,,,,-0.0521583818,125.113129,
11582,50,206,50-206,Leaf,,,,,-0.011578666,57.7323952,
11583,50,207,50-207,Leaf,,,,,0.0651373491,15.5032816,
11584,50,208,50-208,Leaf,,,,,-0.0237032268,22.2716522,
11585,50,209,50-209,Leaf,,,,,-0.061395146,3.99277186,
11586,50,210,50-210,Leaf,,,,,0.0675053746,19.8034096,
11587,50,211,50-211,Leaf,,,,,-0.0266988818,24.134594,
11588,50,212,50-212,Leaf,,,,,-0.0717356801,218.721268,
11589,50,213,50-213,Leaf,,,,,-0.0769407675,6.9203763,
11590,50,214,50-214,Leaf,,,,,0.0168095138,4.81007576,
11591,50,215,50-215,Leaf,,,,,0.00240906025,20.2843876,
11592,50,216,50-216,Leaf,,,,,-0.0868438408,11.2600622,
11593,50,217,50-217,Leaf,,,,,-0.0278258529,5.76973343,
11594,50,218,50-218,Leaf,,,,,0.066218935,15.6367092,
11595,50,219,50-219,Leaf,,,,,-0.0882090852,12.6969566,
11596,50,220,50-220,Leaf,,,,,-0.0416007414,36.6023598,
11597,50,221,50-221,Leaf,,,,,0.173939332,5.4866519,
11598,50,222,50-222,Leaf,,,,,0.0490448438,7.34307194,
11599,50,223,50-223,Leaf,,,,,-0.00411596475,38.4005623,
11600,50,224,50-224,Leaf,,,,,0.086503543,5.27927256,
11601,50,225,50-225,Leaf,,,,,-0.0240744036,57.4018364,
11602,50,226,50-226,Leaf,,,,,0.0452676341,15.3046865,
11603,51,0,51-0,last_nonNull_CVSC100,746.5,51-1,51-2,51-2,1193.01025,15806.1797,
11604,51,1,51-1,utilization,0.000250000012,51-3,51-4,51-4,69.1192627,11215.8818,
11605,51,2,51-2,InterestBalance,0.00499999989,51-5,51-6,51-6,101.435181,4590.29785,
11606,51,3,51-3,last_nonNull_CVSC100,658.5,51-7,51-8,51-8,34.7985916,1420.59888,
11607,51,4,51-4,deposits_amount,294.234985,51-9,51-10,51-9,25.0356178,9795.2832,
11608,51,5,51-5,last_nonNull_CVSC100,799.5,51-11,51-12,51-12,29.30896,3594.22705,
11609,51,6,51-6,deposits_amount,45.0149994,51-13,51-14,51-14,36.3263397,996.071106,
11610,51,7,51-7,last_nonNull_CVSC100,483.5,51-15,51-16,51-16,13.2704449,388.979858,
